t,Qin,Qet,hpEND,Qpf,Qover,Qfs,Qet1,Qhc,Qpipe,Qet2,teta_usz,teta_sz,Qrain,Qinfp,Qinfsz,hp,s,husz,hsz,nsz,nusz,hszEST
27618,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27619,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27620,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27621,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27622,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27623,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27624,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27626,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27627,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27628,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27629,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27630,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27631,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27632,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27633,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27634,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27635,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27636,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27637,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27638,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27639,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27640,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27641,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27642,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27643,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27644,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27645,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27646,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27647,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27648,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27649,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27650,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27651,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27652,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27653,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27654,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27655,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27656,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27657,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27658,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27659,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27660,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27661,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27662,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27663,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27664,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27665,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27666,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27668,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27669,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27670,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27671,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27672,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27673,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27674,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27675,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27676,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27677,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27678,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27679,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27680,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27681,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27682,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27683,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27684,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27685,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27686,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27687,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27688,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27689,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27690,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27691,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27692,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27693,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27694,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27695,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27696,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27697,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27698,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27699,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27700,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27701,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27702,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27703,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27704,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27705,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27706,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27707,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27708,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27709,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27710,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27711,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27712,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27713,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27715,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27716,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27717,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27718,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27719,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27720,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27721,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27722,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27723,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27724,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27725,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27726,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27727,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27728,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27729,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27730,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27731,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27732,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27733,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27734,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27735,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27736,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27737,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27738,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27739,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27740,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27741,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27742,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27743,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27744,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27745,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27746,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27747,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27748,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27749,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27750,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27751,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27752,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27753,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27754,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27755,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27756,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27757,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27758,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27759,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27760,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27761,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27762,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27763,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27764,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27765,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27766,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27767,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27768,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27769,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27770,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27771,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27772,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
27773,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.200533462,0.4,0,0,0.0,0.0,0.5898043,0.4,0.1,0.4,0.34,0.1
