t,Qin,Qet,hpEND,Qpf,Qover,Qfs,Qet_1,Qhc,Qpipe,Qet_2,teta_usz,teta_sz,Qrain,Qinfp,Qinfsz,hp,s,husz,hsz,nsz,nusz,hszEST
27259,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27260,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27261,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27262,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27263,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27264,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27265,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27266,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27267,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27268,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27269,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27270,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27271,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27272,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27273,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27274,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27275,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27277,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27278,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27279,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27280,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27281,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27282,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27283,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27284,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27285,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27286,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27287,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27288,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27289,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27290,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27291,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27292,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27293,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27294,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27295,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27296,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27297,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27298,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27299,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27300,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27301,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27302,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27303,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27304,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27305,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27306,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27307,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27308,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27309,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27310,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27311,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27312,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27313,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27314,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27315,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27316,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27317,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27318,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27319,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27320,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27321,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27322,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27323,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27324,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27325,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27326,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27327,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27328,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27329,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27330,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27331,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27332,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27334,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27335,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27336,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27337,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27338,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27339,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27340,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27341,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27342,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27343,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27344,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27345,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27346,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27347,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27348,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27349,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27350,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27351,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27352,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27353,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27354,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27355,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27356,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27357,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27358,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27359,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27360,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27361,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27362,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27363,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27364,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27365,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27366,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27367,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27368,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27369,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27370,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27371,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27372,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27373,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27374,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27376,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27377,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27378,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27379,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27380,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27381,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27382,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27383,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27384,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27385,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27386,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27387,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27388,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27389,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27390,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27391,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27392,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27393,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27394,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27395,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27396,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27397,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27398,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27399,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27400,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27401,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27402,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27403,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
27404,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
